tweet_id,favorites,retweets,user_followers,user_favourites,date_time
820494788566847489,0,637,6605097,132953,2017-01-15 04:56:16
820446719150292993,0,2910,6605098,132953,2017-01-15 01:45:15
820314633777061888,3636,637,6605098,132953,2017-01-14 17:00:24
820078625395449857,21559,7074,6605099,132953,2017-01-14 01:22:35
820013781606658049,0,1330,6605099,132953,2017-01-13 21:04:55
819952236453363712,5806,1330,6605100,132953,2017-01-13 17:00:21
819924195358416896,14025,5456,6605100,132953,2017-01-13 15:08:56
819711362133872643,14649,3534,6605101,132953,2017-01-13 01:03:12
819588359383371776,10413,2217,6605101,132953,2017-01-12 16:54:26
819347104292290561,7867,1354,6605101,132953,2017-01-12 00:55:47
819238181065359361,2495,454,6605101,132953,2017-01-11 17:42:57
819227688460238848,25174,7531,6605102,132953,2017-01-11 17:01:16
819015337530290176,0,41180,6605102,132953,2017-01-11 02:57:27
819015331746349057,0,21261,6605102,132953,2017-01-11 02:57:26
819006400881917954,49134,21261,6605102,132953,2017-01-11 02:21:57
819004803107983360,93985,41180,6605102,132953,2017-01-11 02:15:36
818646164899774465,0,23458,6605102,132953,2017-01-10 02:30:30
818627210458333184,24196,8369,6605102,132953,2017-01-10 01:15:10
818614493328580609,10758,2914,6605102,132953,2017-01-10 00:24:38
818588835076603904,0,6943,6605102,132953,2017-01-09 22:42:41
818536468981415936,11915,2793,6605102,132953,2017-01-09 19:14:36
818307523543449600,0,9151,6605102,132953,2017-01-09 04:04:51
818259473185828864,12000,2565,6605105,132953,2017-01-09 00:53:55
818145370475810820,13416,2926,6605105,132953,2017-01-08 17:20:31
817908911860748288,5269,890,6605105,132953,2017-01-08 01:40:55
817827839487737858,56627,30551,6604854,132954,2017-01-07 20:18:46
817777686764523521,11672,3005,6605105,132953,2017-01-07 16:59:28
817536400337801217,12875,3421,6605105,132953,2017-01-07 01:00:41
817502432452313088,0,3822,6605105,132953,2017-01-06 22:45:43
817423860136083457,37439,16963,6605105,132953,2017-01-06 17:33:29
817415592588222464,6134,1090,6605105,132953,2017-01-06 17:00:38
817181837579653120,0,9607,6605106,132953,2017-01-06 01:31:47
817171292965273600,9522,2264,6605106,132953,2017-01-06 00:49:53
817120970343411712,13241,2955,6605106,132953,2017-01-05 21:29:55
817056546584727552,9350,1866,6605106,132953,2017-01-05 17:13:55
816829038950027264,0,5332,6605106,132953,2017-01-05 02:09:53
816816676327063552,10902,2302,6605106,132953,2017-01-05 01:20:46
816697700272001025,10699,2482,6605107,132953,2017-01-04 17:27:59
816450570814898180,33399,9151,6605107,132953,2017-01-04 01:05:59
816336735214911488,9392,2211,6605108,132953,2017-01-03 17:33:39
816091915477250048,9736,2430,6605108,132953,2017-01-03 01:20:49
816062466425819140,0,1181,6605108,132953,2017-01-02 23:23:48
816014286006976512,0,6007,6605108,132953,2017-01-02 20:12:21
815990720817401858,5451,1181,6605108,132953,2017-01-02 18:38:42
815966073409433600,24576,9607,6605108,132953,2017-01-02 17:00:46
815745968457060357,0,4661,6605108,132953,2017-01-02 02:26:09
815736392542261248,10740,2558,6605109,132953,2017-01-02 01:48:06
815639385530101762,8991,1861,6605109,132953,2017-01-01 19:22:38
815390420867969024,11283,4291,6605110,132953,2017-01-01 02:53:20
814986499976527872,8336,1465,6605110,132953,2016-12-31 00:08:17
814638523311648768,12309,3060,6605113,132953,2016-12-30 01:05:33
814578408554463233,0,6581,6605113,132953,2016-12-29 21:06:41
814530161257443328,9471,2098,6605113,132953,2016-12-29 17:54:58
814153002265309185,31428,9825,6605113,132953,2016-12-28 16:56:16
813944609378369540,0,3647,6605113,132953,2016-12-28 03:08:11
813910438903693312,10144,2128,6605113,132953,2016-12-28 00:52:25
813812741911748608,39711,15833,6605114,132953,2016-12-27 18:24:12
813800681631023104,9135,1999,6605114,132953,2016-12-27 17:36:16
813217897535406080,20412,8246,6605115,132953,2016-12-26 03:00:30
813202720496779264,10023,2036,6605115,132953,2016-12-26 02:00:11
813187593374461952,21699,4938,6605115,132953,2016-12-26 01:00:05
813172488309972993,10216,2173,6605115,132953,2016-12-26 00:00:03
813157409116065792,8461,2506,6605115,132953,2016-12-25 23:00:08
813142292504645637,9195,2665,6605115,132953,2016-12-25 22:00:04
813130366689148928,4880,500,6605116,132953,2016-12-25 21:12:41
813127251579564032,12983,3553,6605116,132953,2016-12-25 21:00:18
813112105746448384,11299,3131,6605116,132953,2016-12-25 20:00:07
813096984823349248,11504,4093,6605117,132953,2016-12-25 19:00:02
813081950185472002,10804,3129,6605117,132953,2016-12-25 18:00:17
813066809284972545,8699,2199,6605118,132953,2016-12-25 17:00:08
813051746834595840,22907,8271,6605118,132953,2016-12-25 16:00:16
812781120811126785,8267,2159,6605118,132953,2016-12-24 22:04:54
812747805718642688,0,7868,6605118,132953,2016-12-24 19:52:31
812709060537683968,7241,1620,6605118,132953,2016-12-24 17:18:34
812503143955202048,6660,1385,6605120,132953,2016-12-24 03:40:19
812466873996607488,8749,2181,6605120,132953,2016-12-24 01:16:12
812372279581671427,14964,4149,6605121,132953,2016-12-23 19:00:19
811985624773361665,7961,1590,6605121,132953,2016-12-22 17:23:53
811744202451197953,8262,1829,6605121,132953,2016-12-22 01:24:33
811647686436880384,6096,842,6605121,132953,2016-12-21 19:01:02
811627233043480576,14013,3551,6605121,132953,2016-12-21 17:39:46
811386762094317568,22863,7241,6605121,132953,2016-12-21 01:44:13
810984652412424192,5843,1615,6605121,132953,2016-12-19 23:06:23
810896069567610880,9905,2028,6605122,132953,2016-12-19 17:14:23
810657578271330305,12001,2986,6605123,132953,2016-12-19 01:26:42
810284430598270976,38854,12971,6605124,132953,2016-12-18 00:43:57
810254108431155201,16089,3799,6605124,132953,2016-12-17 22:43:27
809920764300447744,16962,4414,6605126,132953,2016-12-17 00:38:52
809808892968534016,0,5561,6605126,132953,2016-12-16 17:14:20
809448704142938112,7588,1664,6605126,132953,2016-12-15 17:23:04
809220051211603969,21846,6375,6605126,132953,2016-12-15 02:14:29
809084759137812480,14459,3964,6605126,132953,2016-12-14 17:16:53
808838249661788160,11066,3443,6605126,132953,2016-12-14 00:57:20
808733504066486276,8649,2448,6605126,132953,2016-12-13 18:01:07
808501579447930884,12366,2931,6605126,132953,2016-12-13 02:39:32
808344865868283904,46529,23458,6605126,132953,2016-12-12 16:16:49
808134635716833280,0,6757,6605126,132953,2016-12-12 02:21:26
808106460588765185,9550,2465,6605126,132953,2016-12-12 00:29:28
808001312164028416,13786,3999,6605126,132953,2016-12-11 17:31:39
807621403335917568,15982,4165,6605125,132953,2016-12-10 16:22:02
807106840509214720,123425,61420,6605125,132953,2016-12-09 06:17:20
807059379405148160,0,8301,6605125,132953,2016-12-09 03:08:45
807010152071229440,14281,4317,6605126,132953,2016-12-08 23:53:08
806629075125202948,82517,39655,6605128,132953,2016-12-07 22:38:52
806620845233815552,0,6249,6605129,132953,2016-12-07 22:06:10
806576416489959424,5295,2185,6605129,132953,2016-12-07 19:09:37
806542213899489280,11186,2692,6605129,132953,2016-12-07 16:53:43
806242860592926720,0,13252,6605130,132953,2016-12-06 21:04:11
806219024703037440,7024,1360,6605130,132953,2016-12-06 19:29:28
805958939288408065,0,6081,6605130,132953,2016-12-06 02:15:59
805932879469572096,9044,2149,6605129,132953,2016-12-06 00:32:26
805826884734976000,7207,2075,6605129,132953,2016-12-05 17:31:15
805823200554876929,0,9134,6605129,132953,2016-12-05 17:16:37
805520635690676224,6275,1874,6605130,132953,2016-12-04 21:14:20
805487436403003392,9602,2865,6604880,132954,2016-12-04 19:02:24
805207613751304193,8523,1922,6605131,132953,2016-12-04 00:30:29
804738756058218496,15071,4362,6605131,132953,2016-12-02 17:27:25
804475857670639616,6750,2282,6605132,132953,2016-12-02 00:02:45
804413760345620481,0,3637,6605134,132953,2016-12-01 19:56:00
804026241225523202,48904,18380,6604883,132954,2016-11-30 18:16:08
803773340896923648,11017,3140,6605133,132953,2016-11-30 01:31:12
803692223237865472,0,8439,6605133,132953,2016-11-29 20:08:52
803638050916102144,12037,4694,6605133,132953,2016-11-29 16:33:36
803380650405482500,8482,2109,6605134,132953,2016-11-28 23:30:47
803321560782307329,0,6057,6605134,132953,2016-11-28 19:35:59
803276597545603072,11002,2797,6605134,132953,2016-11-28 16:37:19
802952499103731712,9900,2271,6605134,132953,2016-11-27 19:09:28
802624713319034886,0,3316,6605135,132953,2016-11-26 21:26:58
802600418706604034,7808,1665,6605135,132953,2016-11-26 19:50:26
802572683846291456,9803,2847,6605136,132953,2016-11-26 18:00:13
802323869084381190,17823,6626,6605136,132953,2016-11-26 01:31:31
802265048156610565,6951,1542,6605136,132953,2016-11-25 21:37:47
802239329049477120,9945,2949,6605136,132953,2016-11-25 19:55:35
802185808107208704,0,306,6605136,132953,2016-11-25 16:22:55
801958328846974976,8463,1933,6605136,132953,2016-11-25 01:18:59
801854953262350336,1925,264,6605136,132953,2016-11-24 18:28:13
801538201127157760,8978,2335,6605136,132953,2016-11-23 21:29:33
801285448605831168,6655,939,6605136,132953,2016-11-23 04:45:12
801167903437357056,26917,6757,6605137,132953,2016-11-22 20:58:07
801127390143516673,0,4507,6605137,132953,2016-11-22 18:17:08
801115127852503040,8854,2362,6605138,132953,2016-11-22 17:28:25
800859414831898624,760,111,6605139,132953,2016-11-22 00:32:18
800855607700029440,0,1845,6605141,132953,2016-11-22 00:17:10
800751577355128832,11514,3137,6605141,132953,2016-11-21 17:23:47
800513324630806528,14425,3410,6604890,132954,2016-11-21 01:37:04
800459316964663297,10362,2430,6605140,132953,2016-11-20 22:02:27
800443802682937345,0,4911,6605140,132953,2016-11-20 21:00:48
800388270626521089,12237,3171,6605140,132953,2016-11-20 17:20:08
800188575492947969,0,4456,6605140,132953,2016-11-20 04:06:37
800141422401830912,16791,2910,6605140,132953,2016-11-20 00:59:15
800018252395122689,31178,14947,6605140,132953,2016-11-19 16:49:49
799774291445383169,0,5332,6605140,132953,2016-11-19 00:40:24
799757965289017345,9224,2448,6605140,132953,2016-11-18 23:35:32
799422933579902976,8823,2162,6605140,132953,2016-11-18 01:24:14
799308762079035393,0,6294,6605140,132953,2016-11-17 17:50:33
799297110730567681,10876,3153,6605141,132953,2016-11-17 17:04:16
799063482566066176,8881,2789,6605141,132953,2016-11-17 01:35:54
798933969379225600,14465,5079,6605142,132953,2016-11-16 17:01:16
798925684722855936,8147,1626,6605143,132953,2016-11-16 16:28:21
798705661114773508,0,7514,6605143,132953,2016-11-16 01:54:03
798701998996647937,0,8875,6605143,132953,2016-11-16 01:39:30
798697898615730177,0,7403,6605143,132953,2016-11-16 01:23:12
798694562394996736,0,5659,6605144,132953,2016-11-16 01:09:57
798686750113755136,0,2635,6605144,132953,2016-11-16 00:38:54
798682547630837760,0,5382,6605144,132953,2016-11-16 00:22:12
798673117451325440,0,6316,6605144,132953,2016-11-15 23:44:44
798665375516884993,0,4422,6605144,132953,2016-11-15 23:13:58
798644042770751489,0,2100,6605144,132953,2016-11-15 21:49:12
798628517273620480,0,2225,6605144,132953,2016-11-15 20:47:30
798585098161549313,0,6484,6605144,132953,2016-11-15 17:54:59
798576900688019456,0,6691,6605145,132953,2016-11-15 17:22:24
798340744599797760,0,3817,6605146,132953,2016-11-15 01:44:00
798209839306514432,11376,2888,6605146,132953,2016-11-14 17:03:50
797971864723324932,12794,3565,6605146,132953,2016-11-14 01:18:12
797545162159308800,15938,5497,6605146,132953,2016-11-12 21:02:38
797236660651966464,21959,7522,6605147,132953,2016-11-12 00:36:46
797165961484890113,254,32,6605147,132953,2016-11-11 19:55:50
796904159865868288,0,10130,6605147,132953,2016-11-11 02:35:32
796865951799083009,8417,2151,6605148,132953,2016-11-11 00:03:42
796759840936919040,13036,3477,6605148,132953,2016-11-10 17:02:03
796563435802726400,0,8306,6605152,132953,2016-11-10 04:01:37
796484825502875648,8326,2001,6605151,132953,2016-11-09 22:49:15
796387464403357696,12102,4725,6605151,132953,2016-11-09 16:22:22
796177847564038144,0,16242,6605151,132953,2016-11-09 02:29:25
796149749086875649,35572,16242,6605154,132953,2016-11-09 00:37:46
796125600683540480,5435,2031,6605154,132953,2016-11-08 23:01:49
796116448414461957,9966,2747,6605154,132953,2016-11-08 22:25:27
796080075804475393,9279,2624,6605155,132953,2016-11-08 20:00:55
796031486298386433,11861,4190,6605155,132953,2016-11-08 16:47:50
795464331001561088,54733,27044,6605156,132953,2016-11-07 03:14:10
795400264262053889,11086,3247,6605155,132953,2016-11-06 22:59:35
795076730285391872,17825,6152,6605156,132953,2016-11-06 01:33:58
794983741416415232,0,3823,6605156,132953,2016-11-05 19:24:28
794926597468000259,11293,2628,6605156,132953,2016-11-05 15:37:24
794355576146903043,0,11690,6605156,132953,2016-11-04 01:48:22
794332329137291264,10498,3001,6605156,132953,2016-11-04 00:15:59
794205286408003585,10122,3779,6605156,132953,2016-11-03 15:51:10
793962221541933056,18513,5561,6605156,132953,2016-11-02 23:45:19
793845145112371200,10115,2125,6605157,132953,2016-11-02 16:00:06
793614319594401792,0,3557,6605157,132953,2016-11-02 00:42:53
793601777308463104,8758,1853,6605157,132953,2016-11-01 23:53:02
793500921481273345,11749,2707,6605159,132953,2016-11-01 17:12:16
793286476301799424,27055,10435,6605160,132953,2016-11-01 03:00:09
793271401113350145,9486,2674,6605160,132953,2016-11-01 02:00:14
793256262322548741,21950,9446,6605160,132953,2016-11-01 01:00:05
793241302385262592,11574,3722,6605160,132953,2016-11-01 00:00:38
793226087023144960,10800,3240,6605161,132953,2016-10-31 23:00:11
793210959003287553,9815,3205,6605161,132953,2016-10-31 22:00:04
793195938047070209,16771,6370,6605161,132953,2016-10-31 21:00:23
793180763617361921,7588,2247,6605161,132953,2016-10-31 20:00:05
793165685325201412,10330,3158,6605161,132953,2016-10-31 19:00:10
793150605191548928,6780,1939,6605161,132953,2016-10-31 18:00:14
793135492858580992,7085,2817,6605161,132953,2016-10-31 17:00:11
793120401413079041,13940,4423,6605162,132953,2016-10-31 16:00:13
792913359805018113,15776,4566,6605162,132953,2016-10-31 02:17:31
792883833364439040,12425,4843,6605163,132953,2016-10-31 00:20:11
792773781206999040,8067,1912,6605163,132953,2016-10-30 17:02:53
792394556390137856,14841,4869,6605163,132953,2016-10-29 15:55:58
792050063153438720,7892,2034,6605164,132953,2016-10-28 17:07:05
791821351946420224,0,23868,6605164,132953,2016-10-28 01:58:16
791784077045166082,0,10964,6605164,132953,2016-10-27 23:30:09
791780927877898241,0,4313,6605164,132953,2016-10-27 23:17:38
791774931465953280,49522,25222,6605164,132953,2016-10-27 22:53:48
791672322847637504,12907,3557,6605166,132953,2016-10-27 16:06:04
791406955684368384,14416,4661,6605166,132953,2016-10-26 22:31:36
791312159183634433,9657,2880,6605167,132953,2016-10-26 16:14:55
791026214425268224,0,4683,6605167,132953,2016-10-25 21:18:40
790987426131050500,10885,2418,6605167,132953,2016-10-25 18:44:32
790946055508652032,18252,5332,6605167,132953,2016-10-25 16:00:09
790723298204217344,0,2631,6605167,132953,2016-10-25 01:14:59
790698755171364864,9010,2157,6605167,132953,2016-10-24 23:37:28
790581949425475584,22714,8119,6605167,132953,2016-10-24 15:53:19
790337589677002753,8598,2116,6605167,132953,2016-10-23 23:42:19
790277117346975746,13803,3647,6605167,132953,2016-10-23 19:42:02
790227638568808452,0,4065,6605167,132953,2016-10-23 16:25:25
789986466051088384,10184,2631,6605168,132953,2016-10-23 00:27:05
789960241177853952,0,4717,6605169,132953,2016-10-22 22:42:52
789903600034189313,11415,4694,6605169,132953,2016-10-22 18:57:48
789628658055020548,8286,2018,6605170,132953,2016-10-22 00:45:17
789599242079838210,7470,2194,6605170,132953,2016-10-21 22:48:24
789530877013393408,12916,3823,6605170,132953,2016-10-21 18:16:44
789314372632018944,9456,2610,6605171,132953,2016-10-21 03:56:25
789280767834746880,0,5604,6605172,132953,2016-10-21 01:42:53
789268448748703744,10023,2941,6605172,132953,2016-10-21 00:53:56
789137962068021249,10665,3160,6605172,132953,2016-10-20 16:15:26
788908386943430656,30071,14067,6605172,132953,2016-10-20 01:03:11
788765914992902144,30130,11690,6605172,132953,2016-10-19 15:37:03
788552643979468800,0,8202,6605172,132953,2016-10-19 01:29:35
788412144018661376,17134,6018,6605172,132953,2016-10-18 16:11:17
788178268662984705,7955,2415,6605172,132953,2016-10-18 00:41:57
788150585577050112,6756,1478,6605172,132953,2016-10-17 22:51:57
788070120937619456,0,3861,6605172,132953,2016-10-17 17:32:13
788039637453406209,6736,1495,6605172,132953,2016-10-17 15:31:05
787810552592695296,9533,3457,6605172,132953,2016-10-17 00:20:47
787717603741622272,11210,3157,6605173,132953,2016-10-16 18:11:26
787397959788929025,11901,3208,6605173,132953,2016-10-15 21:01:17
787322443945877504,8560,1979,6605174,132953,2016-10-15 16:01:13
787111942498508800,0,7595,6605174,132953,2016-10-15 02:04:45
786963064373534720,29161,9083,6605175,132953,2016-10-14 16:13:10
786729988674449408,0,2744,6605175,132953,2016-10-14 00:47:00
786709082849828864,19941,6892,6605176,132953,2016-10-13 23:23:56
786664955043049472,11715,2912,6605176,132953,2016-10-13 20:28:35
786595970293370880,10322,3515,6605178,132953,2016-10-13 15:54:28
786363235746385920,11967,3970,6605178,132953,2016-10-13 00:29:39
786286427768250368,8768,3249,6605179,132953,2016-10-12 19:24:27
786233965241827333,16838,5428,6605179,132953,2016-10-12 15:55:59
786051337297522688,1581,174,6605180,132953,2016-10-12 03:50:17
786036967502913536,0,8000,6605180,132953,2016-10-12 02:53:11
785927819176054784,12481,3570,6605180,132953,2016-10-11 19:39:28
785872687017132033,7334,2068,6605181,132953,2016-10-11 16:00:24
785639753186217984,8568,2500,6605181,132953,2016-10-11 00:34:48
785533386513321988,10001,2278,6605181,132953,2016-10-10 17:32:08
785515384317313025,6687,1434,6605181,132953,2016-10-10 16:20:36
785264754247995392,7977,1855,6605181,132953,2016-10-09 23:44:41
785170936622350336,13278,5508,6605181,132953,2016-10-09 17:31:53
784826020293709826,11131,3637,6605181,132953,2016-10-08 18:41:19
784517518371221505,9844,2870,6605181,132953,2016-10-07 22:15:26
784431430411685888,6229,1448,6605181,132953,2016-10-07 16:33:21
784183165795655680,22088,9134,6605181,132953,2016-10-07 00:06:50
784057939640352768,32821,12644,6605181,132953,2016-10-06 15:49:14
783839966405230592,33011,12259,6605181,132953,2016-10-06 01:23:05
783821107061198850,8070,2220,6605182,132953,2016-10-06 00:08:09
783695101801398276,11443,3636,6605182,132953,2016-10-05 15:47:27
783466772167098368,9287,2550,6605182,132953,2016-10-05 00:40:09
783391753726550016,18532,6243,6605183,132953,2016-10-04 19:42:03
783347506784731136,0,6350,6605184,132953,2016-10-04 16:46:14
783334639985389568,32039,13252,6605184,132953,2016-10-04 15:55:06
783085703974514689,8932,2501,6605184,132953,2016-10-03 23:25:55
782969140009107456,26455,8301,6605184,132953,2016-10-03 15:42:44
782747134529531904,8171,1571,6605184,132953,2016-10-03 01:00:34
782722598790725632,18911,6081,6605185,132953,2016-10-02 23:23:04
782598640137187329,8550,2130,6605185,132953,2016-10-02 15:10:30
782305867769217024,18265,6290,6605185,132953,2016-10-01 19:47:08
782021823840026624,0,7066,6605184,132953,2016-10-01 00:58:26
781955203444699136,12149,3805,6605183,132953,2016-09-30 20:33:43
781661882474196992,11437,3058,6605184,132953,2016-09-30 01:08:10
781655249211752448,4384,1258,6605184,132953,2016-09-30 00:41:48
781524693396357120,22732,6249,6605184,132953,2016-09-29 16:03:01
781308096455073793,7813,2876,6605184,132953,2016-09-29 01:42:20
781251288990355457,9257,2375,6605184,132953,2016-09-28 21:56:36
781163403222056960,10697,3075,6605184,132953,2016-09-28 16:07:23
780931614150983680,23693,8306,6605184,132953,2016-09-28 00:46:20
780858289093574656,7874,2252,6605184,132953,2016-09-27 19:54:58
780800785462489090,6041,1466,6605184,132953,2016-09-27 16:06:28
780601303617732608,13250,3752,6605184,132953,2016-09-27 02:53:48
780543529827336192,6907,1960,6605184,132953,2016-09-26 23:04:13
780496263422808064,0,4207,6605184,132953,2016-09-26 19:56:24
780476555013349377,0,133,6605184,132953,2016-09-26 18:38:05
780459368902959104,5782,1199,6605184,132953,2016-09-26 17:29:48
780192070812196864,9537,2529,6605184,132953,2016-09-25 23:47:39
780092040432480260,0,2591,6605184,132953,2016-09-25 17:10:10
780074436359819264,13424,5646,6605184,132953,2016-09-25 16:00:13
779834332596887552,20840,8000,6605184,132953,2016-09-25 00:06:08
779377524342161408,9665,3519,6605185,132953,2016-09-23 17:50:56
779124354206535695,0,20783,6605185,132953,2016-09-23 01:04:56
779123168116150273,12919,4108,6605185,132953,2016-09-23 01:00:13
779056095788752897,16190,5105,6605185,132953,2016-09-22 20:33:42
778990705243029504,21911,8223,6605185,132953,2016-09-22 16:13:51
778774459159379968,0,11237,6605185,132953,2016-09-22 01:54:34
778764940568104960,938,413,6605185,132953,2016-09-22 01:16:45
778748913645780993,7553,1507,6605186,132953,2016-09-22 00:13:04
778650543019483137,6322,1689,6605186,132953,2016-09-21 17:42:10
778624900596654080,5083,1140,6605186,132953,2016-09-21 16:00:17
778408200802557953,14900,4898,6605186,132953,2016-09-21 01:39:11
778396591732486144,0,13818,6605186,132953,2016-09-21 00:53:04
778383385161035776,6395,1241,6605186,132953,2016-09-21 00:00:35
778286810187399168,11354,3734,6605186,132953,2016-09-20 17:36:50
778039087836069888,9269,2982,6605186,132953,2016-09-20 01:12:28
778027034220126208,7177,1834,6605186,132953,2016-09-20 00:24:34
777953400541634568,0,3969,6605186,132953,2016-09-19 19:31:59
777885040357281792,6953,1851,6605186,132953,2016-09-19 15:00:20
777684233540206592,12287,3316,6605186,132953,2016-09-19 01:42:24
777641927919427584,0,4813,6605186,132953,2016-09-18 22:54:18
777621514455814149,9565,2812,6605186,132953,2016-09-18 21:33:11
777189768882946048,15632,4869,6605186,132953,2016-09-17 16:57:35
776819012571455488,0,15451,6605189,132953,2016-09-16 16:24:19
776813020089548800,5334,1364,6605190,132953,2016-09-16 16:00:31
776477788987613185,9696,3154,6605190,132953,2016-09-15 17:48:25
776249906839351296,0,10345,6605190,132953,2016-09-15 02:42:54
776218204058357768,32771,17994,6605191,132953,2016-09-15 00:36:55
776201521193218049,10481,2837,6605191,132953,2016-09-14 23:30:38
776113305656188928,12835,4911,6605191,132953,2016-09-14 17:40:06
776088319444877312,2000,171,6605193,132953,2016-09-14 16:00:49
775898661951791106,0,17423,6605193,132953,2016-09-14 03:27:11
775842724423557120,12781,3022,6605193,132953,2016-09-13 23:44:54
775733305207554048,15133,4507,6605193,132953,2016-09-13 16:30:07
775729183532220416,14110,5170,6605194,132953,2016-09-13 16:13:44
775364825476165632,8136,3365,6605194,132953,2016-09-12 16:05:54
775350846108426240,11084,4411,6605194,132953,2016-09-12 15:10:21
775085132600442880,16976,5332,6605194,132953,2016-09-11 21:34:30
774757898236878852,9312,1985,6605196,132953,2016-09-10 23:54:11
774639387460112384,7344,1958,6605196,132953,2016-09-10 16:03:16
774314403806253056,23763,6294,6605196,132953,2016-09-09 18:31:54
773985732834758656,11722,4368,6605196,132953,2016-09-08 20:45:53
773922284943896577,6973,1946,6605196,132953,2016-09-08 16:33:46
773704687002451968,7195,1837,6605196,132953,2016-09-08 02:09:06
773670353721753600,5822,1459,6605196,132953,2016-09-07 23:52:41
773547596996571136,24056,6943,6605197,132953,2016-09-07 15:44:53
773336787167145985,0,5747,6605197,132953,2016-09-07 01:47:12
773308824254029826,25349,8413,6605197,132953,2016-09-06 23:56:05
773247561583001600,10218,3605,6605197,132953,2016-09-06 19:52:39
773191612633579521,10898,4618,6605198,132953,2016-09-06 16:10:20
772877495989305348,9372,4377,6605198,132953,2016-09-05 19:22:09
772826264096874500,8699,2610,6605198,132953,2016-09-05 15:58:34
772615324260794368,0,3791,6605198,132953,2016-09-05 02:00:22
772581559778025472,7064,1908,6605199,132953,2016-09-04 23:46:12
772193107915964416,6552,1560,6605199,132953,2016-09-03 22:02:38
772152991789019136,4110,1263,6605200,132953,2016-09-03 19:23:13
772117678702071809,4088,823,6605201,132953,2016-09-03 17:02:54
772114945936949249,2954,527,6605202,132953,2016-09-03 16:52:02
772102971039580160,4366,1039,6605202,132953,2016-09-03 16:04:27
771908950375665664,7175,2123,6605202,132953,2016-09-03 03:13:29
771770456517009408,13110,3817,6605202,132953,2016-09-02 18:03:10
771500966810099713,9017,2938,6605202,132953,2016-09-02 00:12:18
771380798096281600,11512,5747,6605202,132953,2016-09-01 16:14:48
771171053431250945,0,8485,6605202,132953,2016-09-01 02:21:21
771136648247640064,10028,3275,6605201,132953,2016-09-01 00:04:38
771102124360998913,6780,1612,6605201,132953,2016-08-31 21:47:27
771014301343748096,7506,1859,6605201,132953,2016-08-31 15:58:28
771004394259247104,0,247,6605201,132953,2016-08-31 15:19:06
770787852854652928,5409,1373,6605201,132953,2016-08-31 00:58:39
770772759874076672,5661,1584,6605201,132953,2016-08-30 23:58:40
770743923962707968,0,51131,6605201,132953,2016-08-30 22:04:05
770655142660169732,7992,1966,6605202,132953,2016-08-30 16:11:18
770414278348247044,6864,2315,6605202,132953,2016-08-30 00:14:12
770293558247038976,6795,1673,6605203,132953,2016-08-29 16:14:30
770093767776997377,0,3421,6605203,132953,2016-08-29 03:00:36
770069151037685760,8243,2586,6605203,132953,2016-08-29 01:22:47
769940425801170949,34311,10833,6605205,132953,2016-08-28 16:51:16
769695466921623552,6971,1869,6605205,132953,2016-08-28 00:37:54
769335591808995329,0,8623,6605206,132953,2016-08-27 00:47:53
769212283578875904,5886,1923,6605206,132953,2016-08-26 16:37:54
768970937022709760,15718,7355,6605206,132953,2016-08-26 00:38:52
768909767477751808,0,3042,6605208,132953,2016-08-25 20:35:48
768855141948723200,4583,1005,6605210,132953,2016-08-25 16:58:45
768609597686943744,4492,1353,6605210,132953,2016-08-25 00:43:02
768596291618299904,5489,1436,6605210,132953,2016-08-24 23:50:10
768554158521745409,0,6539,6605210,132953,2016-08-24 21:02:45
768473857036525572,14834,3848,6605210,132953,2016-08-24 15:43:39
768193404517830656,11893,3969,6605210,132953,2016-08-23 21:09:14
767884188863397888,5187,1582,6605210,132953,2016-08-23 00:40:31
767754930266464257,17476,6057,6605210,132953,2016-08-22 16:06:54
767500508068192258,8141,2618,6605211,132953,2016-08-21 23:15:55
767191397493538821,13376,4284,6605212,132953,2016-08-21 02:47:37
767122157629476866,11021,3198,6605212,132953,2016-08-20 22:12:29
766864461642756096,0,6353,6605212,132953,2016-08-20 05:08:29
766793450729734144,5545,1528,6605212,132953,2016-08-20 00:26:19
766714921925144576,2826,429,6605212,132953,2016-08-19 19:14:16
766693177336135680,4398,888,6605212,132953,2016-08-19 17:47:52
766423258543644672,6557,1781,6605212,132953,2016-08-18 23:55:18
766313316352462849,7364,2114,6605212,132953,2016-08-18 16:38:26
766078092750233600,0,2902,6605212,132953,2016-08-18 01:03:45
766069199026450432,4664,979,6605214,132953,2016-08-18 00:28:24
766008592277377025,4067,559,6605215,132953,2016-08-17 20:27:34
765719909049503744,7869,2411,6605215,132953,2016-08-17 01:20:27
765669560888528897,5650,1366,6605215,132953,2016-08-16 22:00:23
765395769549590528,28643,3796,6605215,132953,2016-08-16 03:52:26
765371061932261376,7708,2411,6605215,132953,2016-08-16 02:14:15
765222098633691136,12649,3791,6605215,132953,2016-08-15 16:22:20
764857477905154048,6970,1972,6605215,132953,2016-08-14 16:13:27
764259802650378240,6587,1703,6605215,132953,2016-08-13 00:38:30
763956972077010945,798,61,6605215,132953,2016-08-12 04:35:10
763837565564780549,13735,4683,6605215,132953,2016-08-11 20:40:41
763183847194451968,5902,1658,6605218,132953,2016-08-10 01:23:03
763167063695355904,0,3394,6605218,132953,2016-08-10 00:16:21
763103485927849985,7998,2544,6605218,132953,2016-08-09 20:03:43
